Case ID,Activity,Complete Timestamp
173844,O_SENT,2011/10/3 19:19
173844,O_SENT_BACK,2011/10/10 16:17
173844,O_SENT_BACK,2011/10/10 16:17
173844,O_ACCEPTED,2011/10/11 20:57
173847,O_SELECTED,2011/10/3 16:22
173847,O_CREATED,2011/10/3 16:22
173847,O_SENT,2011/10/3 16:22
173847,O_SENT,2011/10/3 16:22
173847,O_SENT_BACK,2011/10/10 19:52
173847,O_SENT_BACK,2011/10/10 19:52
173847,O_DECLINED,2011/10/12 16:52
173859,O_SELECTED,2011/10/3 18:37
173859,O_CREATED,2011/10/3 18:37
173859,O_SENT,2011/10/3 18:37
173859,O_SENT,2011/10/3 18:37
173859,O_CANCELLED,2011/10/10 22:43
173868,O_SELECTED,2011/10/3 16:21
173868,O_CREATED,2011/10/3 16:21
173868,O_SENT,2011/10/3 16:21
173868,O_SENT,2011/10/3 16:21
173868,O_SENT_BACK,2011/10/20 15:11
173868,O_SENT_BACK,2011/10/20 15:11
173868,O_DECLINED,2011/10/26 14:07
173871,O_SELECTED,2011/10/5 1:40
173871,O_CREATED,2011/10/5 1:40
173871,O_SENT,2011/10/5 1:40
173871,O_SENT,2011/10/5 1:40
173871,O_SENT_BACK,2011/10/11 16:01
173871,O_SENT_BACK,2011/10/11 16:01
173871,O_DECLINED,2011/10/14 16:05
173880,O_SELECTED,2011/10/3 20:00
173880,O_CREATED,2011/10/3 20:00
173880,O_SENT,2011/10/3 20:00
173880,O_SENT,2011/10/3 20:00
173880,O_SENT_BACK,2011/10/24 17:28
173880,O_SENT_BACK,2011/10/24 17:28
173880,O_CANCELLED,2011/10/28 22:27
173880,O_SELECTED,2011/10/28 22:27
173880,O_CREATED,2011/10/28 22:27
173880,O_SENT,2011/10/28 22:27
173880,O_SENT,2011/10/28 22:27
173880,O_SENT_BACK,2011/11/4 18:46
173880,O_SENT_BACK,2011/11/4 18:46
173880,O_ACCEPTED,2011/11/4 20:09
173898,O_SELECTED,2011/10/3 22:51
173898,O_CREATED,2011/10/3 22:51
173898,O_SENT,2011/10/3 22:51
173898,O_SENT,2011/10/3 22:51
173898,O_CANCELLED,2011/10/14 2:00
173913,O_SELECTED,2011/10/3 16:43
173913,O_CREATED,2011/10/3 16:43
173913,O_SENT,2011/10/3 16:43
173913,O_SENT,2011/10/3 16:43
173913,O_SENT_BACK,2011/10/10 19:51
173913,O_SENT_BACK,2011/10/10 19:51
173913,O_ACCEPTED,2011/10/12 22:00
173928,O_SELECTED,2011/10/3 21:29
173928,O_CREATED,2011/10/3 21:29
173928,O_SENT,2011/10/3 21:29
173928,O_SENT,2011/10/3 21:29
173928,O_CANCELLED,2011/10/3 21:30
173928,O_SELECTED,2011/10/3 21:30
173928,O_CREATED,2011/10/3 21:30
173928,O_SENT,2011/10/3 21:30
173928,O_SENT,2011/10/3 21:30
173928,O_SENT_BACK,2011/10/26 16:23
173928,O_SENT_BACK,2011/10/26 16:23
173928,O_ACCEPTED,2011/11/29 16:27
173940,O_SELECTED,2011/10/4 0:51
173940,O_CREATED,2011/10/4 0:51
173940,O_SENT,2011/10/4 0:51
173940,O_SENT,2011/10/4 0:51
173940,O_SENT_BACK,2011/10/10 19:48
173940,O_SENT_BACK,2011/10/10 19:48
173940,O_ACCEPTED,2011/10/14 14:30
173943,O_SELECTED,2011/10/4 2:05
173943,O_CREATED,2011/10/4 2:06
173943,O_SENT,2011/10/4 2:06
173943,O_SENT,2011/10/4 2:06
173943,O_CANCELLED,2011/11/3 16:15
173946,O_SELECTED,2011/10/3 16:53
173946,O_CREATED,2011/10/3 16:53
173946,O_SENT,2011/10/3 16:53
173946,O_SENT,2011/10/3 16:53
173946,O_CANCELLED,2011/11/3 16:15
173949,O_SELECTED,2011/10/4 18:24
173949,O_CREATED,2011/10/4 18:25
173949,O_SENT,2011/10/4 18:25
173949,O_SENT,2011/10/4 18:25
173949,O_CANCELLED,2011/10/24 15:08
173949,O_SELECTED,2011/10/24 15:08
173949,O_CREATED,2011/10/24 15:08
173949,O_SENT,2011/10/24 15:08
173949,O_SENT,2011/10/24 15:08
173949,O_SENT_BACK,2011/10/27 16:53
173949,O_SENT_BACK,2011/10/27 16:53
173949,O_DECLINED,2011/10/31 21:33
173955,O_SELECTED,2011/10/4 15:20
173955,O_CREATED,2011/10/4 15:20
173955,O_SENT,2011/10/4 15:20
173955,O_SENT,2011/10/4 15:20
173955,O_SENT_BACK,2011/10/17 16:19
173955,O_SENT_BACK,2011/10/17 16:19
173955,O_ACCEPTED,2011/11/29 22:05
173979,O_SELECTED,2011/10/3 17:35
173979,O_CREATED,2011/10/3 17:35
173979,O_SENT,2011/10/3 17:35
173979,O_SENT,2011/10/3 17:35
173979,O_SENT_BACK,2011/10/10 16:41
173979,O_SENT_BACK,2011/10/10 16:41
173979,O_ACCEPTED,2011/10/11 20:01
173982,O_SELECTED,2011/10/3 18:36
173982,O_CREATED,2011/10/3 18:36
173982,O_SENT,2011/10/3 18:36
173982,O_SENT,2011/10/3 18:36
173982,O_CANCELLED,2011/10/10 23:27
173985,O_SELECTED,2011/10/3 15:54
173985,O_CREATED,2011/10/3 15:54
173985,O_SENT,2011/10/3 15:54
173985,O_SENT,2011/10/3 15:54
173985,O_SENT_BACK,2011/10/10 18:52
173985,O_SENT_BACK,2011/10/10 18:52
173985,O_DECLINED,2011/10/13 16:26
173988,O_SELECTED,2011/10/3 16:33
173988,O_CREATED,2011/10/3 16:33
173988,O_SENT,2011/10/3 16:33
173988,O_SENT,2011/10/3 16:33
173988,O_CANCELLED,2011/10/10 22:32
173997,O_SELECTED,2011/10/4 18:44
173997,O_CREATED,2011/10/4 18:44
173997,O_SENT,2011/10/4 18:44
173997,O_SENT,2011/10/4 18:44
173997,O_CANCELLED,2011/10/19 16:30
174000,O_SELECTED,2011/10/3 16:47
174000,O_CREATED,2011/10/3 16:47
174000,O_SENT,2011/10/3 16:47
174000,O_SENT,2011/10/3 16:47
174000,O_CANCELLED,2011/11/3 16:15
174009,O_SELECTED,2011/10/3 21:31
174009,O_CREATED,2011/10/3 21:31
174009,O_SENT,2011/10/3 21:31
174009,O_SENT,2011/10/3 21:31
174009,O_SENT_BACK,2011/10/10 19:25
174009,O_SENT_BACK,2011/10/10 19:25
174009,O_DECLINED,2011/10/13 15:35
174012,O_SELECTED,2011/10/3 20:29
174012,O_CREATED,2011/10/3 20:29
174012,O_SENT,2011/10/3 20:29
174012,O_SENT,2011/10/3 20:29
174012,O_SELECTED,2011/10/3 20:31
174012,O_CANCELLED,2011/10/3 20:31
174012,O_CREATED,2011/10/3 20:31
174012,O_SENT,2011/10/3 20:31
174012,O_SENT,2011/10/3 20:31
174012,O_CANCELLED,2011/10/18 23:35
174018,O_SELECTED,2011/10/3 20:24
174018,O_CREATED,2011/10/3 20:25
174018,O_SENT,2011/10/3 20:25
174018,O_SENT,2011/10/3 20:25
174018,O_CANCELLED,2011/10/17 17:35
174030,O_SELECTED,2011/10/7 2:13
174030,O_CREATED,2011/10/7 2:13
174030,O_SENT,2011/10/7 2:13
174030,O_SENT,2011/10/7 2:13
174030,O_CANCELLED,2011/11/5 0:47
174036,O_SELECTED,2011/10/3 23:43
174036,O_CREATED,2011/10/3 23:43
174036,O_SENT,2011/10/3 23:43
174036,O_SENT,2011/10/3 23:43
174036,O_SENT_BACK,2011/10/13 17:34
174036,O_SENT_BACK,2011/10/13 17:34
174036,O_SELECTED,2011/10/17 17:25
174036,O_CANCELLED,2011/10/17 17:25
174036,O_CREATED,2011/10/17 17:25
174036,O_SENT,2011/10/17 17:25
174036,O_SENT,2011/10/17 17:25
174036,O_ACCEPTED,2011/10/18 17:06
174039,O_SELECTED,2011/10/10 18:12
174039,O_CREATED,2011/10/10 18:12
174039,O_SENT,2011/10/10 18:12
174039,O_SENT,2011/10/10 18:12
174039,O_SENT_BACK,2011/10/21 15:33
174039,O_SENT_BACK,2011/10/21 15:33
174039,O_ACCEPTED,2011/10/27 16:01
174042,O_SELECTED,2011/10/3 18:27
174042,O_CREATED,2011/10/3 18:27
174042,O_SENT,2011/10/3 18:27
174042,O_SENT,2011/10/3 18:27
174042,O_SENT_BACK,2011/10/6 15:54
174042,O_SENT_BACK,2011/10/6 15:54
174042,O_ACCEPTED,2011/10/11 22:43
174045,O_SELECTED,2011/10/3 18:18
174045,O_CREATED,2011/10/3 18:19
174045,O_SENT,2011/10/3 18:19
174045,O_SENT,2011/10/3 18:19
174045,O_SENT_BACK,2011/10/3 18:24
174045,O_SENT_BACK,2011/10/3 18:24
174045,O_ACCEPTED,2011/10/18 16:10
174060,O_SELECTED,2011/10/3 20:28
174060,O_CREATED,2011/10/3 20:28
174060,O_SENT,2011/10/3 20:28
174060,O_SENT,2011/10/3 20:28
174060,O_CANCELLED,2011/10/3 20:48
174060,O_SELECTED,2011/10/3 20:48
174060,O_CREATED,2011/10/3 20:48
174060,O_SENT,2011/10/3 20:48
174060,O_SENT,2011/10/3 20:48
174060,O_CANCELLED,2011/10/3 20:52
174060,O_SELECTED,2011/10/3 20:52
174060,O_CREATED,2011/10/3 20:52
174060,O_SENT,2011/10/3 20:52
174060,O_SENT,2011/10/3 20:52
174060,O_SELECTED,2011/10/28 2:09
174060,O_CANCELLED,2011/10/28 2:09
174060,O_CREATED,2011/10/28 2:09
174060,O_SENT,2011/10/28 2:09
174060,O_SENT,2011/10/28 2:09
174060,O_CANCELLED,2011/10/28 2:13
174060,O_SELECTED,2011/10/28 2:13
174060,O_CREATED,2011/10/28 2:13
174060,O_SENT,2011/10/28 2:13
174060,O_SENT,2011/10/28 2:13
174060,O_SELECTED,2011/11/19 19:29
174060,O_CANCELLED,2011/11/19 19:29
174060,O_CREATED,2011/11/19 19:29
174060,O_SENT,2011/11/19 19:29
174060,O_SENT,2011/11/19 19:29
174060,O_SENT_BACK,2011/11/30 21:12
174060,O_SENT_BACK,2011/11/30 21:12
174060,O_ACCEPTED,2011/12/13 16:44
174069,O_SELECTED,2011/10/3 23:22
174069,O_CREATED,2011/10/3 23:22
174069,O_SENT,2011/10/3 23:22
174069,O_SENT,2011/10/3 23:22
174069,O_SELECTED,2011/10/3 23:26
174069,O_CANCELLED,2011/10/3 23:26
174069,O_CREATED,2011/10/3 23:26
174069,O_SENT,2011/10/3 23:26
174069,O_SENT,2011/10/3 23:26
174069,O_SENT_BACK,2011/10/10 19:06
174069,O_SENT_BACK,2011/10/10 19:06
174069,O_DECLINED,2011/10/13 22:28
174078,O_SELECTED,2011/10/3 22:10
174078,O_CREATED,2011/10/3 22:10
174078,O_SENT,2011/10/3 22:10
174078,O_SENT,2011/10/3 22:10
174078,O_SENT_BACK,2011/10/13 15:16
174078,O_SENT_BACK,2011/10/13 15:16
174078,O_ACCEPTED,2011/10/18 2:11
174084,O_SELECTED,2011/10/3 20:31
174084,O_CREATED,2011/10/3 20:31
174084,O_SENT,2011/10/3 20:31
174084,O_SENT,2011/10/3 20:31
174084,O_SENT_BACK,2011/10/3 20:34
174084,O_SENT_BACK,2011/10/3 20:34
174084,O_ACCEPTED,2011/10/4 16:17
174087,O_SELECTED,2011/10/3 19:53
174087,O_CREATED,2011/10/3 19:53
174087,O_SENT,2011/10/3 19:53
174087,O_SENT,2011/10/3 19:53
174087,O_SENT_BACK,2011/10/11 15:58
174087,O_SENT_BACK,2011/10/11 15:58
174087,O_ACCEPTED,2011/10/11 17:49
174093,O_SELECTED,2011/10/3 21:57
174093,O_CREATED,2011/10/3 21:57
174093,O_SENT,2011/10/3 21:57
174093,O_SENT,2011/10/3 21:57
174093,O_CANCELLED,2011/11/3 16:15
174096,O_SELECTED,2011/10/3 22:23
174096,O_CREATED,2011/10/3 22:23
174096,O_SENT,2011/10/3 22:23
174096,O_SENT,2011/10/3 22:23
174096,O_CANCELLED,2011/10/4 18:28
174096,O_SELECTED,2011/10/4 18:28
174096,O_CREATED,2011/10/4 18:28
174096,O_SENT,2011/10/4 18:28
174096,O_SENT,2011/10/4 18:28
174096,O_SENT_BACK,2011/10/11 17:03
174096,O_SENT_BACK,2011/10/11 17:03
174096,O_SELECTED,2011/10/17 23:02
174096,O_CANCELLED,2011/10/17 23:02
174096,O_CREATED,2011/10/17 23:02
174096,O_SENT,2011/10/17 23:02
174096,O_SENT,2011/10/17 23:02
174096,O_SENT_BACK,2011/10/21 15:53
174096,O_SENT_BACK,2011/10/21 15:53
174096,O_ACCEPTED,2011/10/21 16:36
174099,O_SELECTED,2011/10/4 20:05
174099,O_CREATED,2011/10/4 20:05
174099,O_SENT,2011/10/4 20:05
174099,O_SENT,2011/10/4 20:05
174099,O_CANCELLED,2011/10/7 1:56
174099,O_SELECTED,2011/10/7 1:56
174099,O_CREATED,2011/10/7 1:56
174099,O_SENT,2011/10/7 1:56
174099,O_SENT,2011/10/7 1:56
174099,O_SENT_BACK,2011/10/20 15:24
174099,O_SENT_BACK,2011/10/20 15:24
174099,O_ACCEPTED,2011/10/26 18:55
174105,O_SELECTED,2011/10/3 20:38
174105,O_CREATED,2011/10/3 20:38
174105,O_SENT,2011/10/3 20:38
174105,O_SENT,2011/10/3 20:38
174105,O_SENT_BACK,2011/10/3 20:39
174105,O_SENT_BACK,2011/10/3 20:39
174105,O_ACCEPTED,2011/10/3 20:46
174132,O_SELECTED,2011/10/4 0:28
174132,O_CREATED,2011/10/4 0:29
174132,O_SENT,2011/10/4 0:29
174132,O_SENT,2011/10/4 0:29
174132,O_SENT_BACK,2011/10/11 17:12
174132,O_SENT_BACK,2011/10/11 17:12
174132,O_CANCELLED,2011/10/13 21:53
174132,O_SELECTED,2011/10/13 21:53
174132,O_CREATED,2011/10/13 21:53
174132,O_SENT,2011/10/13 21:53
174132,O_SENT,2011/10/13 21:53
174132,O_CANCELLED,2011/10/14 2:50
174132,O_SELECTED,2011/10/14 2:50
174132,O_CREATED,2011/10/14 2:50
174132,O_SENT,2011/10/14 2:50
174132,O_SENT,2011/10/14 2:50
174132,O_SENT_BACK,2011/10/26 16:07
174132,O_SENT_BACK,2011/10/26 16:07
174132,O_CANCELLED,2011/11/1 2:20
174132,O_SELECTED,2011/11/1 2:20
174132,O_CREATED,2011/11/1 2:20
174132,O_SENT,2011/11/1 2:20
174132,O_SENT,2011/11/1 2:20
174132,O_SENT_BACK,2011/11/7 19:05
174132,O_SENT_BACK,2011/11/7 19:05
174132,O_ACCEPTED,2011/11/7 21:21
174141,O_SELECTED,2011/10/3 23:06
174141,O_CREATED,2011/10/3 23:06
174141,O_SENT,2011/10/3 23:06
174141,O_SENT,2011/10/3 23:06
174141,O_CANCELLED,2011/10/6 16:30
174141,O_SELECTED,2011/10/6 16:30
174141,O_CREATED,2011/10/6 16:30
174141,O_SENT,2011/10/6 16:30
174141,O_SENT,2011/10/6 16:30
174141,O_SENT_BACK,2011/10/11 16:22
174141,O_SENT_BACK,2011/10/11 16:22
174141,O_ACCEPTED,2011/10/14 23:08
174144,O_SELECTED,2011/10/4 20:05
174144,O_CREATED,2011/10/4 20:05
174144,O_SENT,2011/10/4 20:05
174144,O_SENT,2011/10/4 20:05
174144,O_SENT_BACK,2011/10/11 16:09
174144,O_SENT_BACK,2011/10/11 16:09
174144,O_ACCEPTED,2011/10/15 0:40
174153,O_SELECTED,2011/10/4 23:50
174153,O_CREATED,2011/10/4 23:50
174153,O_SENT,2011/10/4 23:50
174153,O_SENT,2011/10/4 23:50
174153,O_SENT_BACK,2011/10/12 15:22
174153,O_SENT_BACK,2011/10/12 15:22
174153,O_DECLINED,2011/10/17 20:22
174159,O_SELECTED,2011/10/5 16:44
174159,O_CREATED,2011/10/5 16:44
174159,O_SENT,2011/10/5 16:44
174159,O_SENT,2011/10/5 16:44
174159,O_SELECTED,2011/10/5 16:45
174159,O_CANCELLED,2011/10/5 16:45
174159,O_CREATED,2011/10/5 16:45
174159,O_SENT,2011/10/5 16:45
174159,O_SENT,2011/10/5 16:45
174159,O_CANCELLED,2011/11/4 16:06
174168,O_SELECTED,2011/10/4 1:29
174168,O_CREATED,2011/10/4 1:29
174168,O_SENT,2011/10/4 1:29
174168,O_SENT,2011/10/4 1:29
174168,O_SENT_BACK,2011/10/10 19:18
174168,O_SENT_BACK,2011/10/10 19:18
174168,O_CANCELLED,2011/10/14 0:21
174180,O_SELECTED,2011/10/4 2:27
174180,O_CREATED,2011/10/4 2:27
174180,O_SENT,2011/10/4 2:27
174180,O_SENT,2011/10/4 2:27
174180,O_CANCELLED,2011/10/4 2:31
174180,O_SELECTED,2011/10/4 2:31
174180,O_CREATED,2011/10/4 2:31
174180,O_SENT,2011/10/4 2:31
174180,O_SENT,2011/10/4 2:31
174180,O_CANCELLED,2011/10/14 16:03
174216,O_SELECTED,2011/10/4 2:21
174216,O_CREATED,2011/10/4 2:21
174216,O_SENT,2011/10/4 2:21
174216,O_SENT,2011/10/4 2:21
174216,O_SELECTED,2011/10/10 18:33
174216,O_CANCELLED,2011/10/10 18:33
174216,O_CREATED,2011/10/10 18:33
174216,O_SENT,2011/10/10 18:33
174216,O_SENT,2011/10/10 18:33
174216,O_SENT_BACK,2011/10/19 15:53
174216,O_SENT_BACK,2011/10/19 15:53
174216,O_ACCEPTED,2011/10/26 15:46
174231,O_SELECTED,2011/10/4 22:51
174231,O_CREATED,2011/10/4 22:51
174231,O_SENT,2011/10/4 22:51
174231,O_SENT,2011/10/4 22:51
174231,O_CANCELLED,2011/10/12 2:43
174237,O_SELECTED,2011/10/4 15:44
174237,O_CREATED,2011/10/4 15:44
174237,O_SENT,2011/10/4 15:44
174237,O_SENT,2011/10/4 15:44
174237,O_SENT_BACK,2011/10/31 19:48
174237,O_SENT_BACK,2011/10/31 19:48
174237,O_DECLINED,2011/11/3 22:01
174252,O_SELECTED,2011/10/4 16:24
174252,O_CREATED,2011/10/4 16:24
174252,O_SENT,2011/10/4 16:24
174252,O_SENT,2011/10/4 16:24
174252,O_SENT_BACK,2011/10/12 15:46
174252,O_SENT_BACK,2011/10/12 15:46
174252,O_ACCEPTED,2011/10/18 22:05
174255,O_SELECTED,2011/10/4 20:07
174255,O_CREATED,2011/10/4 20:07
174255,O_SENT,2011/10/4 20:07
174255,O_SENT,2011/10/4 20:07
174255,O_SENT_BACK,2011/10/10 18:00
174255,O_SENT_BACK,2011/10/10 18:00
174255,O_ACCEPTED,2011/10/13 20:02
174261,O_SELECTED,2011/10/4 22:07
174261,O_CREATED,2011/10/4 22:07
174261,O_SENT,2011/10/4 22:07
174261,O_SENT,2011/10/4 22:07
174261,O_SENT_BACK,2011/10/12 15:08
174261,O_SENT_BACK,2011/10/12 15:08
174261,O_DECLINED,2011/10/18 15:44
174264,O_SELECTED,2011/10/4 19:41
174264,O_CREATED,2011/10/4 19:41
174264,O_SENT,2011/10/4 19:41
174264,O_SENT,2011/10/4 19:41
174264,O_SELECTED,2011/10/20 23:29
174264,O_CANCELLED,2011/10/20 23:29
174264,O_CREATED,2011/10/20 23:30
174264,O_SENT,2011/10/20 23:30
174264,O_SENT,2011/10/20 23:30
174264,O_SENT_BACK,2011/11/4 18:41
174264,O_SENT_BACK,2011/11/4 18:41
174264,O_ACCEPTED,2011/11/10 18:04
174270,O_SELECTED,2011/10/7 23:43
174270,O_CREATED,2011/10/7 23:43
174270,O_SENT,2011/10/7 23:43
